1	2965	0.0109933725095057
1	27965	0.000386249044117646
1	52965	0
1	77965	0.00611967716442953
1	102965	0
1	127965	0.00848818294378698
1	152965	0
1	177965	0
1	202965	0
1	227965	0
1	252965	0
1	277965	0
1	302965	0.000858932813852812
1	327965	0
1	352965	0.00117422456008585
1	377965	0.00933670302752294
1	402965	0
1	427965	0
1	452965	0
1	477965	0
1	502965	0
1	527965	0
1	552965	0
1	577965	0
1	602965	0
1	627965	0
1	652965	0
1	677965	0
1	702965	0
1	727965	0
1	752965	0
1	777965	0
1	802965	0
1	827965	0
1	852965	0
1	877965	0
1	902965	0
1	927965	0
1	952965	0
1	977965	0
1	1002965	0
1	1027965	0
1	1052965	0
1	1077965	0.00383153920192307
1	1102965	0.0347485992105263
1	1127965	0.0677745553221649
1	1152965	0.035431106213152
1	1177965	0.0228506745482546
1	1202965	0.0203498220210527
1	1227965	0.0154665746888412
1	1252965	0.0184672940325866
1	1277965	0.0158128190287162
1	1302965	0.0176162738596491
1	1327965	0.025827388296355
1	1352965	0.0307106533067376
1	1377965	0.0296596904635108
1	1402965	0.0147914443541203
1	1427965	0.0250777966621622
1	1452965	0.0447349144230769
1	1477965	0.0338979186632076
1	1502965	0.0297207948804537
1	1527965	0.0225436839176245
1	1552965	0.0219537352722323
1	1577965	0.0148344962037037
1	1602965	0.00233880435855263
1	1627965	0.0415715671875
1	1652965	0.0361462371656051
1	1677965	0.0288090490713115
1	1702965	0.0422899515942409
1	1727965	0.0635512557457983
1	1752965	0.0522947368644068
1	1777965	0.0136693871798365
1	1802965	0
1	1827965	0
1	1852965	0.022236065
1	1877965	0.0209463893939394
1	1902965	0.00787545
1	1927965	0.04564577
1	1952965	0.022642949822695
1	1977965	0.00503790473520249
1	2002965	0.00504811264204545
1	2027965	0.00382401457627119
1	2052965	0
1	2077965	0.00691836400269542
1	2102965	0.0134015305754475
1	2127965	0.0189575690066964
1	2152965	0.0385214623166024
1	2177965	0.0499858359773662
1	2202965	0.052446980010661
1	2227965	0.0498478924819277
1	2252965	0.0454481022916667
1	2277965	0.0617215357968128
1	2302965	0.0984650657234042
1	2327965	0.0745768197575758
1	2352965	0.0448825012446808
1	2377965	0.0331692539809524
1	2402965	0.0241722927693762
1	2427965	0.0284320924774775
1	2452965	0.0193482268192489
1	2477965	0.0171758191136802
1	2502965	0.026278409538715
1	2527965	0.0327189235820896
1	2552965	0.0380389281758958
1	2577965	0.0210813158035714
1	2602965	0.0138512432597403
1	2627965	0.0330257698510638
1	2652965	0.0325948257377049
1	2677965	0.0258580882437276
1	2702965	0.0293082941463414
1	2727965	0.0299073756161972
1	2752965	0.0249875567057292
1	2777965	0.0151798835057471
1	2802965	0.012791878187251
1	2827965	0.0138006401652893
1	2852965	0.00678635199238579
1	2877965	0.00878665574270557
1	2902965	0.0194017083292383
1	2927965	0.0160511697710843
1	2952965	0.00198693387871854
1	2977965	0.00456911565421456
1	3002965	0.00823390658971553
1	3027965	0.012017113512035
1	3052965	0.0259434857019439
1	3077965	0.0251288203220859
1	3102965	0.0282865356521739
1	3127965	0.0438226049141631
1	3152965	0.0360778513829787
1	3177965	0.0364473219583333
1	3202965	0.0333884142168675
1	3227965	0.0303357620049505
1	3252965	0.0294735928954802
1	3277965	0.0265341048901099
1	3302965	0.0308180869477435
1	3327965	0.0301064391135458
1	3352965	0.0213512846985447
1	3377965	0.0087790343137255
1	3402965	0.0106278416666667
1	3427965	0.00946279502123143
1	3452965	0.0147961914876033
1	3477965	0.0362564284086242
1	3502965	0.0379438644376278
1	3527965	0.0213546063108615
1	3552965	0.0138055296027634
1	3577965	0.0192503210865168
1	3602965	0.0433707135057339
1	3627965	0.0421320565451055
1	3652965	0.0316080083555133
1	3677965	0.0227341564652015
1	3702965	0.011376707475442
1	3727965	0.0201524959576837
1	3752965	0.0203887916710526
1	3777965	0.00506098656855791
1	3802965	0.0136678917317073
1	3827965	0.035651969384058
1	3852965	0.0448966444081633
1	3877965	0.0295035171630435
1	3902965	0.0223236915274463
1	3927965	0.0413683133292978
1	3952965	0.0344587064016173
1	3977965	0.010923420483871
1	4002965	0.00663026769642856
1	4027965	0.00713314521666666
1	4052965	0
1	4077965	0.0266028292548077
1	4102965	0.020324480106383
1	4127965	0.0212306142934783
1	4152965	0.0320408424938272
1	4177965	0.0220448261585366
1	4202965	0.0308760398960499
1	4227965	0.049281132339246
1	4252965	0.0412091438065326
1	4277965	0.00833634648967551
1	4302965	0
1	4327965	0
1	4352965	0
1	4377965	0
1	4402965	0
1	4427965	0.00580236632
1	4452965	0
1	4477965	0
1	4502965	0.000364058613861398
1	4527965	0.018948509389313
1	4552965	0.00627566902099236
1	4577965	0.0112395344053572
1	4602965	0.0113180264312977
1	4627965	0.0158385155
1	4652965	0.0257479614757709
1	4677965	0.0266836350912409
1	4702965	0.0201735778474576
1	4727965	0.0206110784558824
1	4752965	0.0218582917028986
1	4777965	0
1	4802965	0
1	4827965	0
1	4852965	0
1	4877965	0.00153090362416107
1	4902965	0
1	4927965	0
1	4952965	0
1	4977965	0
1	5002965	0
1	5027965	0
1	5052965	0
1	5077965	0.0432422814566929
1	5102965	0.0462080004047619
1	5127965	0.0450214539447236
1	5152965	0.0279287092600897
1	5177965	0
1	5202965	0.0101526709583333
1	5227965	0.0259365220528455
1	5252965	0
1	5277965	0
1	5302965	0.0117949482251082
1	5327965	0.0250613335953178
1	5352965	0.0270263876547231
1	5377965	0.039759498647541
1	5402965	0.038421955651341
1	5427965	0.0229877701872659
1	5452965	0.0314112619485294
1	5477965	0.0377126811954023
1	5502965	0.021432794625
1	5527965	0.0234544098364486
1	5552965	0.0239999793421053
1	5577965	0.0366322601869159
1	5602965	0.0406485283256881
1	5627965	0.026494438744856
1	5652965	0.0166180448654709
1	5677965	0
1	5702965	0
